profile;month;day_type;interval;value_kwh_per_1m_kwh
P25;7;WT;20:00-20:15;29.966
P25;7;WT;20:15-20:30;32.046
P25;7;WT;20:30-20:45;33.854
P25;7;WT;20:45-21:00;36.351
P25;7;WT;21:00-21:15;37.818
P25;7;WT;21:15-21:30;38.295
P25;7;WT;21:30-21:45;39.156
P25;7;WT;21:45-22:00;37.46
P25;7;WT;22:00-22:15;34.88
P25;7;WT;22:15-22:30;34.419
P25;7;WT;22:30-22:45;32.564
P25;7;WT;22:45-23:00;31.754
P25;7;WT;23:00-23:15;30.29
P25;7;WT;23:15-23:30;28.793
P25;7;WT;23:30-23:45;27.379
P25;7;WT;23:45-00:00;26.776
P25;8;SA;00:00-00:15;26.738
P25;8;SA;00:15-00:30;25.779
P25;8;SA;00:30-00:45;26.348
P25;8;SA;00:45-01:00;25.614
P25;8;SA;01:00-01:15;25.722
P25;8;SA;01:15-01:30;24.576
P25;8;SA;01:30-01:45;26.654
P25;8;SA;01:45-02:00;24.511
P25;8;SA;02:00-02:15;23.599
P25;8;SA;02:15-02:30;25.158
P25;8;SA;02:30-02:45;23.932
P25;8;SA;02:45-03:00;24.069
P25;8;SA;03:00-03:15;23.943
P25;8;SA;03:15-03:30;25.516
P25;8;SA;03:30-03:45;23.775
P25;8;SA;03:45-04:00;23.236
P25;8;SA;04:00-04:15;25.608
P25;8;SA;04:15-04:30;24.027
P25;8;SA;04:30-04:45;24.981
P25;8;SA;04:45-05:00;24.121
P25;8;SA;05:00-05:15;23.401
P25;8;SA;05:15-05:30;24.341
P25;8;SA;05:30-05:45;28.021
P25;8;SA;05:45-06:00;25.789
P25;8;SA;06:00-06:15;24.945
P25;8;SA;06:15-06:30;22.974
P25;8;SA;06:30-06:45;21.02
P25;8;SA;06:45-07:00;19.135
P25;8;SA;07:00-07:15;18.578
P25;8;SA;07:15-07:30;15.907
P25;8;SA;07:30-07:45;19.457
P25;8;SA;07:45-08:00;18.292
P25;8;SA;08:00-08:15;19.691
P25;8;SA;08:15-08:30;19.431
P25;8;SA;08:30-08:45;20.021
P25;8;SA;08:45-09:00;18.369
P25;8;SA;09:00-09:15;18.148
P25;8;SA;09:15-09:30;16.596
P25;8;SA;09:30-09:45;14.982
P25;8;SA;09:45-10:00;13.744
P25;8;SA;10:00-10:15;10.417
P25;8;SA;10:15-10:30;11.601
P25;8;SA;10:30-10:45;13.722
P25;8;SA;10:45-11:00;13.997
P25;8;SA;11:00-11:15;14.152
P25;8;SA;11:15-11:30;11.028
P25;8;SA;11:30-11:45;13.123
P25;8;SA;11:45-12:00;13.044
P25;8;SA;12:00-12:15;12.87
P25;8;SA;12:15-12:30;11.413
P25;8;SA;12:30-12:45;10.523
P25;8;SA;12:45-13:00;8.934
P25;8;SA;13:00-13:15;7.462
P25;8;SA;13:15-13:30;8.137
P25;8;SA;13:30-13:45;8.783
P25;8;SA;13:45-14:00;7.757
P25;8;SA;14:00-14:15;8.61
P25;8;SA;14:15-14:30;8.091
P25;8;SA;14:30-14:45;8.731
P25;8;SA;14:45-15:00;6.253
P25;8;SA;15:00-15:15;7.305
P25;8;SA;15:15-15:30;6.674
P25;8;SA;15:30-15:45;7.761
P25;8;SA;15:45-16:00;7.467
P25;8;SA;16:00-16:15;7.013
P25;8;SA;16:15-16:30;9.869
P25;8;SA;16:30-16:45;10.958
P25;8;SA;16:45-17:00;11.114
P25;8;SA;17:00-17:15;12.171
P25;8;SA;17:15-17:30;13.103
P25;8;SA;17:30-17:45;15.491
P25;8;SA;17:45-18:00;16.283
P25;8;SA;18:00-18:15;17.386
P25;8;SA;18:15-18:30;17.907
P25;8;SA;18:30-18:45;19.462
P25;8;SA;18:45-19:00;19.774
P25;8;SA;19:00-19:15;21.472
P25;8;SA;19:15-19:30;22.679
P25;8;SA;19:30-19:45;27.006
P25;8;SA;19:45-20:00;31.242
P25;8;SA;20:00-20:15;34.139
P25;8;SA;20:15-20:30;37.509
P25;8;SA;20:30-20:45;37.964
P25;8;SA;20:45-21:00;37.699
P25;8;SA;21:00-21:15;35.223
P25;8;SA;21:15-21:30;35.387
P25;8;SA;21:30-21:45;33.033
P25;8;SA;21:45-22:00;33.317
P25;8;SA;22:00-22:15;32.957
P25;8;SA;22:15-22:30;31.324
P25;8;SA;22:30-22:45;32.258
P25;8;SA;22:45-23:00;32.364
P25;8;SA;23:00-23:15;29.055
P25;8;SA;23:15-23:30;28.365
P25;8;SA;23:30-23:45;26.545
P25;8;SA;23:45-00:00;26.247
P25;8;FT;00:00-00:15;26.744
P25;8;FT;00:15-00:30;25.624
P25;8;FT;00:30-00:45;25.139
P25;8;FT;00:45-01:00;24.868
P25;8;FT;01:00-01:15;24.744
P25;8;FT;01:15-01:30;24.142
P25;8;FT;01:30-01:45;23.075
P25;8;FT;01:45-02:00;24.13
P25;8;FT;02:00-02:15;22.67
P25;8;FT;02:15-02:30;25.067
P25;8;FT;02:30-02:45;23.908
P25;8;FT;02:45-03:00;24.59
P25;8;FT;03:00-03:15;27.172
P25;8;FT;03:15-03:30;23.795
P25;8;FT;03:30-03:45;23.4
P25;8;FT;03:45-04:00;22.957
P25;8;FT;04:00-04:15;23.896
P25;8;FT;04:15-04:30;23.355
P25;8;FT;04:30-04:45;26.802
P25;8;FT;04:45-05:00;24.593
P25;8;FT;05:00-05:15;25.291
P25;8;FT;05:15-05:30;24.445
P25;8;FT;05:30-05:45;25.174
P25;8;FT;05:45-06:00;25.184
P25;8;FT;06:00-06:15;23.929
P25;8;FT;06:15-06:30;24.431
P25;8;FT;06:30-06:45;23.586
P25;8;FT;06:45-07:00;19.191
P25;8;FT;07:00-07:15;18.554
P25;8;FT;07:15-07:30;16.754
P25;8;FT;07:30-07:45;13.687
P25;8;FT;07:45-08:00;11.564
P25;8;FT;08:00-08:15;14.677
P25;8;FT;08:15-08:30;14.264
P25;8;FT;08:30-08:45;13.7
P25;8;FT;08:45-09:00;13.193
P25;8;FT;09:00-09:15;12.267
P25;8;FT;09:15-09:30;12.114
P25;8;FT;09:30-09:45;13.819
P25;8;FT;09:45-10:00;12.38
P25;8;FT;10:00-10:15;11.631
P25;8;FT;10:15-10:30;11.275
P25;8;FT;10:30-10:45;10.726
P25;8;FT;10:45-11:00;10.643
P25;8;FT;11:00-11:15;10.559
P25;8;FT;11:15-11:30;9.991
P25;8;FT;11:30-11:45;11.46
P25;8;FT;11:45-12:00;11.159
P25;8;FT;12:00-12:15;10.189
P25;8;FT;12:15-12:30;10.892
P25;8;FT;12:30-12:45;10.166
P25;8;FT;12:45-13:00;9.95
P25;8;FT;13:00-13:15;8.713
P25;8;FT;13:15-13:30;9.726
P25;8;FT;13:30-13:45;9.303
P25;8;FT;13:45-14:00;7.871
P25;8;FT;14:00-14:15;8.697
P25;8;FT;14:15-14:30;8.639
P25;8;FT;14:30-14:45;7.979
P25;8;FT;14:45-15:00;7.777
P25;8;FT;15:00-15:15;6.738
P25;8;FT;15:15-15:30;6.913
P25;8;FT;15:30-15:45;8.603
P25;8;FT;15:45-16:00;9.597
P25;8;FT;16:00-16:15;8.982
P25;8;FT;16:15-16:30;9.576
P25;8;FT;16:30-16:45;10.603
P25;8;FT;16:45-17:00;11.563
P25;8;FT;17:00-17:15;12.772
P25;8;FT;17:15-17:30;15.819
P25;8;FT;17:30-17:45;17.253
P25;8;FT;17:45-18:00;17.721
P25;8;FT;18:00-18:15;20.037
P25;8;FT;18:15-18:30;21.391
P25;8;FT;18:30-18:45;23.779
P25;8;FT;18:45-19:00;25.494
P25;8;FT;19:00-19:15;29.417
P25;8;FT;19:15-19:30;30.364
P25;8;FT;19:30-19:45;33.613
P25;8;FT;19:45-20:00;36.091
P25;8;FT;20:00-20:15;40.942
P25;8;FT;20:15-20:30;41.84
P25;8;FT;20:30-20:45;41.164
P25;8;FT;20:45-21:00;40.959
P25;8;FT;21:00-21:15;42.646
P25;8;FT;21:15-21:30;36.529
P25;8;FT;21:30-21:45;37.573
P25;8;FT;21:45-22:00;35.05
P25;8;FT;22:00-22:15;35.355
P25;8;FT;22:15-22:30;34.271
P25;8;FT;22:30-22:45;30.848
P25;8;FT;22:45-23:00;31.389
P25;8;FT;23:00-23:15;27.076
P25;8;FT;23:15-23:30;29.821
P25;8;FT;23:30-23:45;27.421
P25;8;FT;23:45-00:00;25.636
P25;8;WT;00:00-00:15;25.278
P25;8;WT;00:15-00:30;25.369
P25;8;WT;00:30-00:45;24.124
P25;8;WT;00:45-01:00;23.263
P25;8;WT;01:00-01:15;23.071
P25;8;WT;01:15-01:30;22.836
P25;8;WT;01:30-01:45;22.558
P25;8;WT;01:45-02:00;23.001
P25;8;WT;02:00-02:15;22.658
P25;8;WT;02:15-02:30;23.075
P25;8;WT;02:30-02:45;22.919
P25;8;WT;02:45-03:00;23.605
P25;8;WT;03:00-03:15;22.435
P25;8;WT;03:15-03:30;22.64
P25;8;WT;03:30-03:45;22.879
P25;8;WT;03:45-04:00;22.629
P25;8;WT;04:00-04:15;23.551
P25;8;WT;04:15-04:30;24.322
P25;8;WT;04:30-04:45;24.411
P25;8;WT;04:45-05:00;24.324
P25;8;WT;05:00-05:15;25.815
P25;8;WT;05:15-05:30;26.502
P25;8;WT;05:30-05:45;27.868
P25;8;WT;05:45-06:00;28.004
P25;8;WT;06:00-06:15;30.103
P25;8;WT;06:15-06:30;29.496
P25;8;WT;06:30-06:45;27.627
P25;8;WT;06:45-07:00;23.35
P25;8;WT;07:00-07:15;20.373
P25;8;WT;07:15-07:30;18.639
P25;8;WT;07:30-07:45;15.675
P25;8;WT;07:45-08:00;14.656
P25;8;WT;08:00-08:15;14.094
P25;8;WT;08:15-08:30;12.718
P25;8;WT;08:30-08:45;12.103
P25;8;WT;08:45-09:00;10.883
P25;8;WT;09:00-09:15;10.773
P25;8;WT;09:15-09:30;9.673
P25;8;WT;09:30-09:45;8.307
P25;8;WT;09:45-10:00;7.965
P25;8;WT;10:00-10:15;7.293
P25;8;WT;10:15-10:30;6.774
P25;8;WT;10:30-10:45;6.377
P25;8;WT;10:45-11:00;6.115
P25;8;WT;11:00-11:15;6.4
P25;8;WT;11:15-11:30;5.721
P25;8;WT;11:30-11:45;5.875
P25;8;WT;11:45-12:00;6.29
P25;8;WT;12:00-12:15;5.982
P25;8;WT;12:15-12:30;5.968
P25;8;WT;12:30-12:45;5.411
P25;8;WT;12:45-13:00;5.361
P25;8;WT;13:00-13:15;4.887
P25;8;WT;13:15-13:30;4.687
P25;8;WT;13:30-13:45;5.15
P25;8;WT;13:45-14:00;4.951
P25;8;WT;14:00-14:15;5.436
P25;8;WT;14:15-14:30;5.304
P25;8;WT;14:30-14:45;5.659
P25;8;WT;14:45-15:00;6.423
P25;8;WT;15:00-15:15;7.177
P25;8;WT;15:15-15:30;7.289
P25;8;WT;15:30-15:45;8.432
P25;8;WT;15:45-16:00;8.883
P25;8;WT;16:00-16:15;8.186
P25;8;WT;16:15-16:30;8.339
P25;8;WT;16:30-16:45;8.98
P25;8;WT;16:45-17:00;9.806
P25;8;WT;17:00-17:15;10.826
P25;8;WT;17:15-17:30;13.111
P25;8;WT;17:30-17:45;15.739
P25;8;WT;17:45-18:00;17.66
P25;8;WT;18:00-18:15;18.682
P25;8;WT;18:15-18:30;20.248
P25;8;WT;18:30-18:45;23.938
P25;8;WT;18:45-19:00;26.492
P25;8;WT;19:00-19:15;28.427
P25;8;WT;19:15-19:30;30.118
P25;8;WT;19:30-19:45;31.266
P25;8;WT;19:45-20:00;34.672
P25;8;WT;20:00-20:15;38.081
P25;8;WT;20:15-20:30;39.376
P25;8;WT;20:30-20:45;39.32
P25;8;WT;20:45-21:00;39.724
P25;8;WT;21:00-21:15;39.048
P25;8;WT;21:15-21:30;38.287
P25;8;WT;21:30-21:45;37.176
P25;8;WT;21:45-22:00;36.092
P25;8;WT;22:00-22:15;34.773
P25;8;WT;22:15-22:30;33.639
P25;8;WT;22:30-22:45;31.692
P25;8;WT;22:45-23:00;30.379
P25;8;WT;23:00-23:15;27.971
P25;8;WT;23:15-23:30;27.241
P25;8;WT;23:30-23:45;26.73
P25;8;WT;23:45-00:00;25.434
P25;9;SA;00:00-00:15;25.475
P25;9;SA;00:15-00:30;24.664
P25;9;SA;00:30-00:45;23.909
P25;9;SA;00:45-01:00;24.065
P25;9;SA;01:00-01:15;23.589
P25;9;SA;01:15-01:30;23.053
P25;9;SA;01:30-01:45;22.685
P25;9;SA;01:45-02:00;22.469
P25;9;SA;02:00-02:15;21.34
P25;9;SA;02:15-02:30;21.698
P25;9;SA;02:30-02:45;21.64
P25;9;SA;02:45-03:00;21.145
P25;9;SA;03:00-03:15;21.695
P25;9;SA;03:15-03:30;22.028
P25;9;SA;03:30-03:45;21.215
P25;9;SA;03:45-04:00;21.507
P25;9;SA;04:00-04:15;22.727
P25;9;SA;04:15-04:30;22.651
P25;9;SA;04:30-04:45;22.854
P25;9;SA;04:45-05:00;23.046
P25;9;SA;05:00-05:15;23.609
P25;9;SA;05:15-05:30;22.464
P25;9;SA;05:30-05:45;24.393
P25;9;SA;05:45-06:00;24.156
P25;9;SA;06:00-06:15;24.831
P25;9;SA;06:15-06:30;25.075
P25;9;SA;06:30-06:45;26.962
P25;9;SA;06:45-07:00;26.816
P25;9;SA;07:00-07:15;26.5
P25;9;SA;07:15-07:30;24.809
P25;9;SA;07:30-07:45;23.634
P25;9;SA;07:45-08:00;21.418
P25;9;SA;08:00-08:15;20.233
P25;9;SA;08:15-08:30;16.617
P25;9;SA;08:30-08:45;16.014
P25;9;SA;08:45-09:00;15.263
P25;9;SA;09:00-09:15;14.386
P25;9;SA;09:15-09:30;13.617
P25;9;SA;09:30-09:45;13.941
P25;9;SA;09:45-10:00;12.029
P25;9;SA;10:00-10:15;10.979
P25;9;SA;10:15-10:30;9.559
P25;9;SA;10:30-10:45;10.731
P25;9;SA;10:45-11:00;10.154
P25;9;SA;11:00-11:15;8.842
P25;9;SA;11:15-11:30;8.66
P25;9;SA;11:30-11:45;8.523
P25;9;SA;11:45-12:00;8.282
P25;9;SA;12:00-12:15;7.89
P25;9;SA;12:15-12:30;9.131
P25;9;SA;12:30-12:45;9.24
P25;9;SA;12:45-13:00;9.122
P25;9;SA;13:00-13:15;8.335
P25;9;SA;13:15-13:30;7.862
P25;9;SA;13:30-13:45;7.578
P25;9;SA;13:45-14:00;8.448
P25;9;SA;14:00-14:15;8.35
P25;9;SA;14:15-14:30;7.191
P25;9;SA;14:30-14:45;6.785
P25;9;SA;14:45-15:00;7.052
P25;9;SA;15:00-15:15;7.511
P25;9;SA;15:15-15:30;7.402
P25;9;SA;15:30-15:45;6.819
P25;9;SA;15:45-16:00;8.944
P25;9;SA;16:00-16:15;9.702
P25;9;SA;16:15-16:30;10.126
P25;9;SA;16:30-16:45;10.177
P25;9;SA;16:45-17:00;9.376
P25;9;SA;17:00-17:15;11.198
P25;9;SA;17:15-17:30;12.768
P25;9;SA;17:30-17:45;16.891
P25;9;SA;17:45-18:00;19.734
P25;9;SA;18:00-18:15;22.877
P25;9;SA;18:15-18:30;26.187
P25;9;SA;18:30-18:45;30.136
P25;9;SA;18:45-19:00;34.696
P25;9;SA;19:00-19:15;37.676
P25;9;SA;19:15-19:30;39.689
P25;9;SA;19:30-19:45;38.998
P25;9;SA;19:45-20:00;39.748
P25;9;SA;20:00-20:15;38.36
P25;9;SA;20:15-20:30;36.742
P25;9;SA;20:30-20:45;35.106
P25;9;SA;20:45-21:00;34.279
P25;9;SA;21:00-21:15;33.026
P25;9;SA;21:15-21:30;34.972
P25;9;SA;21:30-21:45;33.786
P25;9;SA;21:45-22:00;33.98
P25;9;SA;22:00-22:15;33.357
P25;9;SA;22:15-22:30;31.411
P25;9;SA;22:30-22:45;30.682
P25;9;SA;22:45-23:00;31.022
P25;9;SA;23:00-23:15;28.675
P25;9;SA;23:15-23:30;28.34
P25;9;SA;23:30-23:45;26.559
P25;9;SA;23:45-00:00;26.574
P25;9;FT;00:00-00:15;25.794
P25;9;FT;00:15-00:30;24.614
P25;9;FT;00:30-00:45;24.671
P25;9;FT;00:45-01:00;23.774
P25;9;FT;01:00-01:15;23.182
P25;9;FT;01:15-01:30;23.058
P25;9;FT;01:30-01:45;21.98
P25;9;FT;01:45-02:00;21.532
P25;9;FT;02:00-02:15;21.639
P25;9;FT;02:15-02:30;21.477
P25;9;FT;02:30-02:45;21.048
P25;9;FT;02:45-03:00;21.703
P25;9;FT;03:00-03:15;20.711
P25;9;FT;03:15-03:30;21.063
P25;9;FT;03:30-03:45;20.933
P25;9;FT;03:45-04:00;21.288
P25;9;FT;04:00-04:15;21.686
P25;9;FT;04:15-04:30;22.38
P25;9;FT;04:30-04:45;21.629
P25;9;FT;04:45-05:00;21.529
P25;9;FT;05:00-05:15;21.097
P25;9;FT;05:15-05:30;22.093
P25;9;FT;05:30-05:45;22.912
P25;9;FT;05:45-06:00;23.43
P25;9;FT;06:00-06:15;24.356
P25;9;FT;06:15-06:30;24.775
P25;9;FT;06:30-06:45;26.069
P25;9;FT;06:45-07:00;26.157
P25;9;FT;07:00-07:15;24.393
P25;9;FT;07:15-07:30;21.478
P25;9;FT;07:30-07:45;21.987
P25;9;FT;07:45-08:00;20.393
P25;9;FT;08:00-08:15;19.925
P25;9;FT;08:15-08:30;20.363
P25;9;FT;08:30-08:45;21.284
P25;9;FT;08:45-09:00;20.521
P25;9;FT;09:00-09:15;21.079
P25;9;FT;09:15-09:30;22.115
P25;9;FT;09:30-09:45;20.006
P25;9;FT;09:45-10:00;17.161
P25;9;FT;10:00-10:15;15.88
P25;9;FT;10:15-10:30;14.231
P25;9;FT;10:30-10:45;13.091
P25;9;FT;10:45-11:00;12.34
P25;9;FT;11:00-11:15;12.772
P25;9;FT;11:15-11:30;13.603
P25;9;FT;11:30-11:45;13.978
P25;9;FT;11:45-12:00;13.772
P25;9;FT;12:00-12:15;14.264
P25;9;FT;12:15-12:30;11.912
P25;9;FT;12:30-12:45;11.656
P25;9;FT;12:45-13:00;12.498
P25;9;FT;13:00-13:15;11.859
P25;9;FT;13:15-13:30;10.452
P25;9;FT;13:30-13:45;9.081
P25;9;FT;13:45-14:00;8.277
P25;9;FT;14:00-14:15;9.18
P25;9;FT;14:15-14:30;9.005
P25;9;FT;14:30-14:45;7.813
P25;9;FT;14:45-15:00;8.633
P25;9;FT;15:00-15:15;8.462
P25;9;FT;15:15-15:30;9.167
P25;9;FT;15:30-15:45;9.089
P25;9;FT;15:45-16:00;9.711
P25;9;FT;16:00-16:15;9.975
P25;9;FT;16:15-16:30;10.3
P25;9;FT;16:30-16:45;12.098
P25;9;FT;16:45-17:00;14.127
P25;9;FT;17:00-17:15;15.647
P25;9;FT;17:15-17:30;17.814
P25;9;FT;17:30-17:45;20.755
P25;9;FT;17:45-18:00;21.112
P25;9;FT;18:00-18:15;24.313
P25;9;FT;18:15-18:30;29.161
P25;9;FT;18:30-18:45;34.361
P25;9;FT;18:45-19:00;36.063
P25;9;FT;19:00-19:15;42.8
P25;9;FT;19:15-19:30;43.666
P25;9;FT;19:30-19:45;45.248
P25;9;FT;19:45-20:00;45.427
P25;9;FT;20:00-20:15;44.636
P25;9;FT;20:15-20:30;42.591
P25;9;FT;20:30-20:45;40.762
P25;9;FT;20:45-21:00;39.86
P25;9;FT;21:00-21:15;38.571
P25;9;FT;21:15-21:30;37.199
P25;9;FT;21:30-21:45;36.221
P25;9;FT;21:45-22:00;33.853
P25;9;FT;22:00-22:15;33.832
P25;9;FT;22:15-22:30;31.952
P25;9;FT;22:30-22:45;31.988
P25;9;FT;22:45-23:00;29.165
P25;9;FT;23:00-23:15;26.78
P25;9;FT;23:15-23:30;25.108
P25;9;FT;23:30-23:45;23.733
P25;9;FT;23:45-00:00;23.156
P25;9;WT;00:00-00:15;24.093
P25;9;WT;00:15-00:30;23.575
P25;9;WT;00:30-00:45;22.943
P25;9;WT;00:45-01:00;21.997
P25;9;WT;01:00-01:15;22.287
P25;9;WT;01:15-01:30;22.117
P25;9;WT;01:30-01:45;21.573
P25;9;WT;01:45-02:00;21.871
P25;9;WT;02:00-02:15;21.457
P25;9;WT;02:15-02:30;21.524
P25;9;WT;02:30-02:45;21.925
P25;9;WT;02:45-03:00;21.999
P25;9;WT;03:00-03:15;21.098
P25;9;WT;03:15-03:30;21.402
P25;9;WT;03:30-03:45;21.389
P25;9;WT;03:45-04:00;21.287
P25;9;WT;04:00-04:15;21.995
P25;9;WT;04:15-04:30;22.509
P25;9;WT;04:30-04:45;22.829
P25;9;WT;04:45-05:00;23.035
P25;9;WT;05:00-05:15;26.116
P25;9;WT;05:15-05:30;26.569
P25;9;WT;05:30-05:45;28.013
P25;9;WT;05:45-06:00;30.286
P25;9;WT;06:00-06:15;32.97
P25;9;WT;06:15-06:30;35.467
P25;9;WT;06:30-06:45;36.664
P25;9;WT;06:45-07:00;35.488
P25;9;WT;07:00-07:15;33.249
P25;9;WT;07:15-07:30;29.154
P25;9;WT;07:30-07:45;25.174
P25;9;WT;07:45-08:00;21.895
P25;9;WT;08:00-08:15;19.85
P25;9;WT;08:15-08:30;17.553
P25;9;WT;08:30-08:45;15.385
P25;9;WT;08:45-09:00;14.136
P25;9;WT;09:00-09:15;12.719
P25;9;WT;09:15-09:30;11.266
P25;9;WT;09:30-09:45;10.064
P25;9;WT;09:45-10:00;8.899
P25;9;WT;10:00-10:15;8.527
P25;9;WT;10:15-10:30;7.92
P25;9;WT;10:30-10:45;7.302
P25;9;WT;10:45-11:00;6.916
P25;9;WT;11:00-11:15;7.121
P25;9;WT;11:15-11:30;6.578
P25;9;WT;11:30-11:45;6.477
P25;9;WT;11:45-12:00;7.376
P25;9;WT;12:00-12:15;6.882
P25;9;WT;12:15-12:30;7.273
P25;9;WT;12:30-12:45;7.432
P25;9;WT;12:45-13:00;7.026
P25;9;WT;13:00-13:15;6.491
P25;9;WT;13:15-13:30;6.379
P25;9;WT;13:30-13:45;6.517
P25;9;WT;13:45-14:00;6.266
P25;9;WT;14:00-14:15;6.738
P25;9;WT;14:15-14:30;6.15
P25;9;WT;14:30-14:45;5.791
P25;9;WT;14:45-15:00;5.777
P25;9;WT;15:00-15:15;5.841
P25;9;WT;15:15-15:30;6.103
P25;9;WT;15:30-15:45;6.13
P25;9;WT;15:45-16:00;6.807
P25;9;WT;16:00-16:15;7.517
P25;9;WT;16:15-16:30;8.993
P25;9;WT;16:30-16:45;10.204
P25;9;WT;16:45-17:00;11.883
P25;9;WT;17:00-17:15;14.074
P25;9;WT;17:15-17:30;16.48
P25;9;WT;17:30-17:45;18.472
P25;9;WT;17:45-18:00;21.427
P25;9;WT;18:00-18:15;25.898
P25;9;WT;18:15-18:30;30.26
P25;9;WT;18:30-18:45;34.339
P25;9;WT;18:45-19:00;37.699
P25;9;WT;19:00-19:15;40.452
P25;9;WT;19:15-19:30;42.865
P25;9;WT;19:30-19:45;44.544
P25;9;WT;19:45-20:00;45.615
P25;9;WT;20:00-20:15;45.568
P25;9;WT;20:15-20:30;43.481
P25;9;WT;20:30-20:45;41.437
P25;9;WT;20:45-21:00;40.025
P25;9;WT;21:00-21:15;38.869
P25;9;WT;21:15-21:30;37.391
P25;9;WT;21:30-21:45;36.2
P25;9;WT;21:45-22:00;35.622
P25;9;WT;22:00-22:15;34.724
P25;9;WT;22:15-22:30;33.424
P25;9;WT;22:30-22:45;31.47
P25;9;WT;22:45-23:00;29.97
P25;9;WT;23:00-23:15;28.155
P25;9;WT;23:15-23:30;27.334
P25;9;WT;23:30-23:45;26.494
P25;9;WT;23:45-00:00;25.543
P25;10;SA;00:00-00:15;28.924
P25;10;SA;00:15-00:30;28.624
P25;10;SA;00:30-00:45;26.482
P25;10;SA;00:45-01:00;26.551
P25;10;SA;01:00-01:15;26.86
P25;10;SA;01:15-01:30;25.953
P25;10;SA;01:30-01:45;26.163
P25;10;SA;01:45-02:00;25.885
P25;10;SA;02:00-02:15;25.848
P25;10;SA;02:15-02:30;25.169
P25;10;SA;02:30-02:45;25.137
P25;10;SA;02:45-03:00;25.086
P25;10;SA;03:00-03:15;24.559
P25;10;SA;03:15-03:30;24.539
P25;10;SA;03:30-03:45;24.173
P25;10;SA;03:45-04:00;24.223
P25;10;SA;04:00-04:15;25.407
P25;10;SA;04:15-04:30;24.849
P25;10;SA;04:30-04:45;25.583
P25;10;SA;04:45-05:00;25.043
P25;10;SA;05:00-05:15;25.742
P25;10;SA;05:15-05:30;26.118
P25;10;SA;05:30-05:45;27.145
P25;10;SA;05:45-06:00;26.944
P25;10;SA;06:00-06:15;27.758
P25;10;SA;06:15-06:30;27.542
P25;10;SA;06:30-06:45;29.446
P25;10;SA;06:45-07:00;31.605
P25;10;SA;07:00-07:15;33.689
P25;10;SA;07:15-07:30;34.802
P25;10;SA;07:30-07:45;36.92
P25;10;SA;07:45-08:00;36.303
P25;10;SA;08:00-08:15;35.937
P25;10;SA;08:15-08:30;36.053
P25;10;SA;08:30-08:45;33.999
P25;10;SA;08:45-09:00;31.781
P25;10;SA;09:00-09:15;30.029
P25;10;SA;09:15-09:30;29.07
P25;10;SA;09:30-09:45;28.845
P25;10;SA;09:45-10:00;25.718
P25;10;SA;10:00-10:15;24.255
P25;10;SA;10:15-10:30;21.246
P25;10;SA;10:30-10:45;22.941
P25;10;SA;10:45-11:00;22.83
P25;10;SA;11:00-11:15;22.957
P25;10;SA;11:15-11:30;20.069
P25;10;SA;11:30-11:45;19.548
P25;10;SA;11:45-12:00;19.63
P25;10;SA;12:00-12:15;17.016
P25;10;SA;12:15-12:30;18.465
P25;10;SA;12:30-12:45;22.01
P25;10;SA;12:45-13:00;19.847
P25;10;SA;13:00-13:15;19.268
P25;10;SA;13:15-13:30;18.102
P25;10;SA;13:30-13:45;17.028
P25;10;SA;13:45-14:00;15.112
P25;10;SA;14:00-14:15;16.196
P25;10;SA;14:15-14:30;15.608
P25;10;SA;14:30-14:45;15.433
P25;10;SA;14:45-15:00;15.937
P25;10;SA;15:00-15:15;17.827
P25;10;SA;15:15-15:30;17.724
P25;10;SA;15:30-15:45;15.763
P25;10;SA;15:45-16:00;16.996
P25;10;SA;16:00-16:15;16.791
P25;10;SA;16:15-16:30;17.728
P25;10;SA;16:30-16:45;19.657
P25;10;SA;16:45-17:00;23.524
P25;10;SA;17:00-17:15;28.235
P25;10;SA;17:15-17:30;30.04
P25;10;SA;17:30-17:45;33.228
P25;10;SA;17:45-18:00;38.383
P25;10;SA;18:00-18:15;41.721
P25;10;SA;18:15-18:30;45.137
P25;10;SA;18:30-18:45;50.05
P25;10;SA;18:45-19:00;51.753
P25;10;SA;19:00-19:15;51.879
P25;10;SA;19:15-19:30;49.426
P25;10;SA;19:30-19:45;47.406
P25;10;SA;19:45-20:00;45.209
P25;10;SA;20:00-20:15;44.439
P25;10;SA;20:15-20:30;43.07
P25;10;SA;20:30-20:45;42.357
P25;10;SA;20:45-21:00;40.126
P25;10;SA;21:00-21:15;39.27
P25;10;SA;21:15-21:30;39.847
P25;10;SA;21:30-21:45;38.274
P25;10;SA;21:45-22:00;37.15
P25;10;SA;22:00-22:15;36.397
P25;10;SA;22:15-22:30;34.827
P25;10;SA;22:30-22:45;35.673
P25;10;SA;22:45-23:00;33.871
P25;10;SA;23:00-23:15;32.935
P25;10;SA;23:15-23:30;31.926
P25;10;SA;23:30-23:45;30.184
P25;10;SA;23:45-00:00;29.738
P25;10;FT;00:00-00:15;28.605
P25;10;FT;00:15-00:30;27.664
P25;10;FT;00:30-00:45;26.46
P25;10;FT;00:45-01:00;25.845
P25;10;FT;01:00-01:15;25.133
P25;10;FT;01:15-01:30;25.27
P25;10;FT;01:30-01:45;23.586
P25;10;FT;01:45-02:00;23.212
P25;10;FT;02:00-02:15;23.92
P25;10;FT;02:15-02:30;23.407
